game,sex,type,name,average9
usa2017,Ladies,FS,Serafima SAKHANOVICH,1.667
usa2017,Ladies,FS,Serafima SAKHANOVICH,1
usa2017,Ladies,FS,Serafima SAKHANOVICH,0.444
usa2017,Ladies,FS,Serafima SAKHANOVICH,-0.111
usa2017,Ladies,FS,Serafima SAKHANOVICH,0.667
usa2017,Ladies,FS,Serafima SAKHANOVICH,0.444
usa2017,Ladies,FS,Serafima SAKHANOVICH,1.222
usa2017,Ladies,FS,Serafima SAKHANOVICH,1.444
usa2017,Ladies,FS,Serafima SAKHANOVICH,2
usa2017,Ladies,FS,Karen CHEN,-1.111
usa2017,Ladies,FS,Karen CHEN,-1
usa2017,Ladies,FS,Karen CHEN,1.556
usa2017,Ladies,FS,Karen CHEN,0.556
usa2017,Ladies,FS,Karen CHEN,-2.556
usa2017,Ladies,FS,Karen CHEN,1.222
usa2017,Ladies,FS,Karen CHEN,-2.111
usa2017,Ladies,FS,Karen CHEN,0.333
usa2017,Ladies,FS,Karen CHEN,1.667
usa2017,Ladies,FS,Karen CHEN,-0.556
usa2017,Ladies,FS,Karen CHEN,2.222
usa2017,Ladies,FS,Karen CHEN,2.556
usa2017,Ladies,FS,Alena LEONOVA,0.333
usa2017,Ladies,FS,Alena LEONOVA,0.222
usa2017,Ladies,FS,Alena LEONOVA,0.778
usa2017,Ladies,FS,Alena LEONOVA,1
usa2017,Ladies,FS,Alena LEONOVA,0.333
usa2017,Ladies,FS,Alena LEONOVA,1.111
usa2017,Ladies,FS,Alena LEONOVA,1
usa2017,Ladies,FS,Alena LEONOVA,0.111
usa2017,Ladies,FS,Alena LEONOVA,0.556
usa2017,Ladies,FS,Alena LEONOVA,0.667
usa2017,Ladies,FS,Alena LEONOVA,0
usa2017,Ladies,FS,Alena LEONOVA,1.333
usa2017,Ladies,FS,Gabrielle DALEMAN,2.556
usa2017,Ladies,FS,Gabrielle DALEMAN,1.556
usa2017,Ladies,FS,Gabrielle DALEMAN,1.222
usa2017,Ladies,FS,Gabrielle DALEMAN,1.222
usa2017,Ladies,FS,Gabrielle DALEMAN,2
usa2017,Ladies,FS,Gabrielle DALEMAN,-0.889
usa2017,Ladies,FS,Gabrielle DALEMAN,-0.333
usa2017,Ladies,FS,Gabrielle DALEMAN,1.222
usa2017,Ladies,FS,Gabrielle DALEMAN,1.556
usa2017,Ladies,FS,Gabrielle DALEMAN,-2.444
usa2017,Ladies,FS,Gabrielle DALEMAN,1.222
usa2017,Ladies,FS,Gabrielle DALEMAN,1.111
usa2017,Ladies,FS,Nicole RAJICOVA,1.111
usa2017,Ladies,FS,Nicole RAJICOVA,-0.222
usa2017,Ladies,FS,Nicole RAJICOVA,-0.556
usa2017,Ladies,FS,Nicole RAJICOVA,0.667
usa2017,Ladies,FS,Nicole RAJICOVA,0.778
usa2017,Ladies,FS,Nicole RAJICOVA,0.667
usa2017,Ladies,FS,Nicole RAJICOVA,0.222
usa2017,Ladies,FS,Nicole RAJICOVA,0.333
usa2017,Ladies,FS,Nicole RAJICOVA,0.111
usa2017,Ladies,FS,Nicole RAJICOVA,99
usa2017,Ladies,FS,Nicole RAJICOVA,1
usa2017,Ladies,FS,Nicole RAJICOVA,0.333
usa2017,Ladies,FS,Xiangning LI,0.111
usa2017,Ladies,FS,Xiangning LI,-0.667
usa2017,Ladies,FS,Xiangning LI,-1.333
usa2017,Ladies,FS,Xiangning LI,0.333
usa2017,Ladies,FS,Xiangning LI,1.333
usa2017,Ladies,FS,Xiangning LI,-1.111
usa2017,Ladies,FS,Xiangning LI,0.111
usa2017,Ladies,FS,Xiangning LI,-0.222
usa2017,Ladies,FS,Xiangning LI,1.111
usa2017,Ladies,FS,Xiangning LI,0.556
usa2017,Ladies,FS,Xiangning LI,0.333
usa2017,Ladies,FS,Xiangning LI,2
usa2017,Ladies,SP,Satoko MIYAHARA,-2
usa2017,Ladies,SP,Satoko MIYAHARA,1.444
usa2017,Ladies,SP,Satoko MIYAHARA,2
usa2017,Ladies,SP,Satoko MIYAHARA,0.333
usa2017,Ladies,SP,Satoko MIYAHARA,2.333
usa2017,Ladies,SP,Satoko MIYAHARA,0.556
usa2017,Ladies,SP,Satoko MIYAHARA,2.778
usa2017,Ladies,SP,Kaori SAKAMOTO,2.111
usa2017,Ladies,SP,Kaori SAKAMOTO,1.444
usa2017,Ladies,SP,Kaori SAKAMOTO,1.556
usa2017,Ladies,SP,Kaori SAKAMOTO,2
usa2017,Ladies,SP,Kaori SAKAMOTO,1.778
usa2017,Ladies,SP,Kaori SAKAMOTO,1.667
usa2017,Ladies,SP,Kaori SAKAMOTO,0.111
usa2017,Ladies,SP,Xiangning LI,-1.667
usa2017,Ladies,SP,Xiangning LI,1.222
usa2017,Ladies,SP,Xiangning LI,1.444
usa2017,Ladies,SP,Xiangning LI,-0.889
usa2017,Ladies,SP,Xiangning LI,0.111
usa2017,Ladies,SP,Xiangning LI,1.111
usa2017,Ladies,SP,Xiangning LI,1.556
usa2017,Ladies,SP,Gabrielle DALEMAN,2.667
usa2017,Ladies,SP,Gabrielle DALEMAN,1.222
usa2017,Ladies,SP,Gabrielle DALEMAN,1.333
usa2017,Ladies,SP,Gabrielle DALEMAN,-2.333
usa2017,Ladies,SP,Gabrielle DALEMAN,-0.444
usa2017,Ladies,SP,Gabrielle DALEMAN,2.111
usa2017,Ladies,SP,Gabrielle DALEMAN,1.111
usa2017,Ladies,SP,Bradie TENNELL,1.111
usa2017,Ladies,SP,Bradie TENNELL,1.444
usa2017,Ladies,SP,Bradie TENNELL,1.889
usa2017,Ladies,SP,Bradie TENNELL,0.778
usa2017,Ladies,SP,Bradie TENNELL,1.111
usa2017,Ladies,SP,Bradie TENNELL,1.444
usa2017,Ladies,SP,Bradie TENNELL,2.222
usa2017,Ladies,SP,Serafima SAKHANOVICH,0.333
usa2017,Ladies,SP,Serafima SAKHANOVICH,1.667
usa2017,Ladies,SP,Serafima SAKHANOVICH,0.889
usa2017,Ladies,SP,Serafima SAKHANOVICH,0.778
usa2017,Ladies,SP,Serafima SAKHANOVICH,0.111
usa2017,Ladies,SP,Serafima SAKHANOVICH,1.556
usa2017,Ladies,SP,Serafima SAKHANOVICH,1.667
usa2017,Ladies,SP,Ashley WAGNER,-2.111
usa2017,Ladies,SP,Ashley WAGNER,1.778
usa2017,Ladies,SP,Ashley WAGNER,1.333
usa2017,Ladies,SP,Ashley WAGNER,0.556
usa2017,Ladies,SP,Ashley WAGNER,-1.111
usa2017,Ladies,SP,Ashley WAGNER,1.889
usa2017,Ladies,SP,Ashley WAGNER,1.333
usa2017,Ladies,SP,Alena LEONOVA,1.778
usa2017,Ladies,SP,Alena LEONOVA,1.111
usa2017,Ladies,SP,Alena LEONOVA,1
usa2017,Ladies,SP,Alena LEONOVA,-0.667
usa2017,Ladies,SP,Alena LEONOVA,1
usa2017,Ladies,SP,Alena LEONOVA,0.778
usa2017,Ladies,SP,Alena LEONOVA,0.333
usa2017,Ladies,SP,Polina TSURSKAYA,1.556
usa2017,Ladies,SP,Polina TSURSKAYA,1.778
usa2017,Ladies,SP,Polina TSURSKAYA,1.889
usa2017,Ladies,SP,Polina TSURSKAYA,-3
usa2017,Ladies,SP,Polina TSURSKAYA,-2
usa2017,Ladies,SP,Polina TSURSKAYA,1.222
usa2017,Ladies,SP,Polina TSURSKAYA,1.111
usa2017,Ladies,SP,Karen CHEN,-1.333
usa2017,Ladies,SP,Karen CHEN,2
usa2017,Ladies,SP,Karen CHEN,1.667
usa2017,Ladies,SP,Karen CHEN,1.556
usa2017,Ladies,SP,Karen CHEN,-3
usa2017,Ladies,SP,Karen CHEN,0.556
usa2017,Ladies,SP,Karen CHEN,2.222
usa2017,Ladies,SP,Nicole RAJICOVA,0.333
usa2017,Ladies,SP,Nicole RAJICOVA,1
usa2017,Ladies,SP,Nicole RAJICOVA,-1.667
usa2017,Ladies,SP,Nicole RAJICOVA,0.667
usa2017,Ladies,SP,Nicole RAJICOVA,0.778
usa2017,Ladies,SP,Nicole RAJICOVA,0.667
usa2017,Ladies,SP,Nicole RAJICOVA,0.556
usa2017,Men,FS,Adam RIPPON,-2.889
usa2017,Men,FS,Adam RIPPON,1.667
usa2017,Men,FS,Adam RIPPON,1.333
usa2017,Men,FS,Adam RIPPON,2
usa2017,Men,FS,Adam RIPPON,1.444
usa2017,Men,FS,Adam RIPPON,1.333
usa2017,Men,FS,Adam RIPPON,1.111
usa2017,Men,FS,Adam RIPPON,0
usa2017,Men,FS,Adam RIPPON,1
usa2017,Men,FS,Adam RIPPON,1.444
usa2017,Men,FS,Adam RIPPON,1.556
usa2017,Men,FS,Adam RIPPON,2.667
usa2017,Men,FS,Adam RIPPON,2.444
usa2017,Men,FS,Nathan CHEN,2.222
usa2017,Men,FS,Nathan CHEN,-3
usa2017,Men,FS,Nathan CHEN,0.111
usa2017,Men,FS,Nathan CHEN,1.222
usa2017,Men,FS,Nathan CHEN,1.889
usa2017,Men,FS,Nathan CHEN,1.222
usa2017,Men,FS,Nathan CHEN,0.111
usa2017,Men,FS,Nathan CHEN,-3
usa2017,Men,FS,Nathan CHEN,0.111
usa2017,Men,FS,Nathan CHEN,1.333
usa2017,Men,FS,Nathan CHEN,1.444
usa2017,Men,FS,Nathan CHEN,1.778
usa2017,Men,FS,Nathan CHEN,2.111
usa2017,Men,FS,Sergei VORONOV,1.444
usa2017,Men,FS,Sergei VORONOV,-2.667
usa2017,Men,FS,Sergei VORONOV,-1.444
usa2017,Men,FS,Sergei VORONOV,1.444
usa2017,Men,FS,Sergei VORONOV,1.222
usa2017,Men,FS,Sergei VORONOV,0.444
usa2017,Men,FS,Sergei VORONOV,0.778
usa2017,Men,FS,Sergei VORONOV,1.333
usa2017,Men,FS,Sergei VORONOV,1
usa2017,Men,FS,Sergei VORONOV,0.667
usa2017,Men,FS,Sergei VORONOV,1.556
usa2017,Men,FS,Sergei VORONOV,1.778
usa2017,Men,FS,Sergei VORONOV,1.778
usa2017,Men,FS,Boyang JIN,-0.222
usa2017,Men,FS,Boyang JIN,-2
usa2017,Men,FS,Boyang JIN,-1.222
usa2017,Men,FS,Boyang JIN,0
usa2017,Men,FS,Boyang JIN,1.111
usa2017,Men,FS,Boyang JIN,1.222
usa2017,Men,FS,Boyang JIN,-0.889
usa2017,Men,FS,Boyang JIN,0.667
usa2017,Men,FS,Boyang JIN,0.667
usa2017,Men,FS,Boyang JIN,-1
usa2017,Men,FS,Boyang JIN,0.333
usa2017,Men,FS,Boyang JIN,0.556
usa2017,Men,FS,Boyang JIN,1.222
usa2017,Men,FS,Ross MINER,0.556
usa2017,Men,FS,Ross MINER,1.333
usa2017,Men,FS,Ross MINER,1.333
usa2017,Men,FS,Ross MINER,1.444
usa2017,Men,FS,Ross MINER,2
usa2017,Men,FS,Ross MINER,-2.444
usa2017,Men,FS,Ross MINER,1
usa2017,Men,FS,Ross MINER,1
usa2017,Men,FS,Ross MINER,-2
usa2017,Men,FS,Ross MINER,1.111
usa2017,Men,FS,Ross MINER,1.444
usa2017,Men,FS,Ross MINER,0.111
usa2017,Men,FS,Ross MINER,1
usa2017,Men,FS,Liam FIRUS,-3
usa2017,Men,FS,Liam FIRUS,-1
usa2017,Men,FS,Liam FIRUS,1.333
usa2017,Men,FS,Liam FIRUS,0.556
usa2017,Men,FS,Liam FIRUS,1.111
usa2017,Men,FS,Liam FIRUS,1.333
usa2017,Men,FS,Liam FIRUS,0.667
usa2017,Men,FS,Liam FIRUS,-0.111
usa2017,Men,FS,Liam FIRUS,0.333
usa2017,Men,FS,Liam FIRUS,0.667
usa2017,Men,FS,Liam FIRUS,0.889
usa2017,Men,FS,Liam FIRUS,1.889
usa2017,Men,FS,Liam FIRUS,1
usa2017,Men,FS,Han YAN,-2.333
usa2017,Men,FS,Han YAN,1.333
usa2017,Men,FS,Han YAN,0.444
usa2017,Men,FS,Han YAN,0.444
usa2017,Men,FS,Han YAN,1.333
usa2017,Men,FS,Han YAN,-2.111
usa2017,Men,FS,Han YAN,-2.222
usa2017,Men,FS,Han YAN,-0.667
usa2017,Men,FS,Han YAN,-2.556
usa2017,Men,FS,Han YAN,-1
usa2017,Men,FS,Han YAN,1
usa2017,Men,FS,Han YAN,1.556
usa2017,Men,FS,Han YAN,1.333
usa2017,Men,FS,Takahito MURA,2.111
usa2017,Men,FS,Takahito MURA,-2.444
usa2017,Men,FS,Takahito MURA,0.667
usa2017,Men,FS,Takahito MURA,1
usa2017,Men,FS,Takahito MURA,1.222
usa2017,Men,FS,Takahito MURA,0.444
usa2017,Men,FS,Takahito MURA,0.444
usa2017,Men,FS,Takahito MURA,0.111
usa2017,Men,FS,Takahito MURA,0.333
usa2017,Men,FS,Takahito MURA,-0.444
usa2017,Men,FS,Takahito MURA,-2.556
usa2017,Men,FS,Takahito MURA,1.222
usa2017,Men,FS,Takahito MURA,0.556
usa2017,Men,FS,Kevin REYNOLDS,-1.667
usa2017,Men,FS,Kevin REYNOLDS,-3
usa2017,Men,FS,Kevin REYNOLDS,-1.889
usa2017,Men,FS,Kevin REYNOLDS,0.222
usa2017,Men,FS,Kevin REYNOLDS,0.333
usa2017,Men,FS,Kevin REYNOLDS,-2.556
usa2017,Men,FS,Kevin REYNOLDS,-1.222
usa2017,Men,FS,Kevin REYNOLDS,-1.333
usa2017,Men,FS,Kevin REYNOLDS,-1.667
usa2017,Men,FS,Kevin REYNOLDS,-1.222
usa2017,Men,FS,Kevin REYNOLDS,0.667
usa2017,Men,FS,Kevin REYNOLDS,0.444
usa2017,Men,FS,Kevin REYNOLDS,1.333
usa2017,Men,FS,Roman SADOVSKY,-2.889
usa2017,Men,FS,Roman SADOVSKY,0.667
usa2017,Men,FS,Roman SADOVSKY,-2.111
usa2017,Men,FS,Roman SADOVSKY,-0.111
usa2017,Men,FS,Roman SADOVSKY,0.444
usa2017,Men,FS,Roman SADOVSKY,0.778
usa2017,Men,FS,Roman SADOVSKY,0.111
usa2017,Men,FS,Roman SADOVSKY,-1.111
usa2017,Men,FS,Roman SADOVSKY,0.111
usa2017,Men,FS,Roman SADOVSKY,1.333
usa2017,Men,FS,Roman SADOVSKY,0.778
usa2017,Men,FS,Roman SADOVSKY,-3
usa2017,Men,FS,Roman SADOVSKY,1.111
usa2017,Men,SP,Nathan CHEN,2
usa2017,Men,SP,Nathan CHEN,1.333
usa2017,Men,SP,Nathan CHEN,0.889
usa2017,Men,SP,Nathan CHEN,0.556
usa2017,Men,SP,Nathan CHEN,-1.111
usa2017,Men,SP,Nathan CHEN,2.556
usa2017,Men,SP,Nathan CHEN,2.222
usa2017,Men,SP,Adam RIPPON,1.778
usa2017,Men,SP,Adam RIPPON,-0.556
usa2017,Men,SP,Adam RIPPON,2
usa2017,Men,SP,Adam RIPPON,1.667
usa2017,Men,SP,Adam RIPPON,2.222
usa2017,Men,SP,Adam RIPPON,2.444
usa2017,Men,SP,Adam RIPPON,2.444
usa2017,Men,SP,Liam FIRUS,-2.889
usa2017,Men,SP,Liam FIRUS,-3
usa2017,Men,SP,Liam FIRUS,0.889
usa2017,Men,SP,Liam FIRUS,-0.444
usa2017,Men,SP,Liam FIRUS,-3
usa2017,Men,SP,Liam FIRUS,1.333
usa2017,Men,SP,Liam FIRUS,1.111
usa2017,Men,SP,Maxim KOVTUN,-3
usa2017,Men,SP,Maxim KOVTUN,-3
usa2017,Men,SP,Maxim KOVTUN,0.222
usa2017,Men,SP,Maxim KOVTUN,-1.667
usa2017,Men,SP,Maxim KOVTUN,0.333
usa2017,Men,SP,Maxim KOVTUN,1.222
usa2017,Men,SP,Maxim KOVTUN,0.444
usa2017,Men,SP,Sergei VORONOV,1.667
usa2017,Men,SP,Sergei VORONOV,-1.222
usa2017,Men,SP,Sergei VORONOV,1
usa2017,Men,SP,Sergei VORONOV,1
usa2017,Men,SP,Sergei VORONOV,1.111
usa2017,Men,SP,Sergei VORONOV,1.222
usa2017,Men,SP,Sergei VORONOV,1.333
usa2017,Men,SP,Han YAN,2.111
usa2017,Men,SP,Han YAN,-3
usa2017,Men,SP,Han YAN,0.889
usa2017,Men,SP,Han YAN,0.889
usa2017,Men,SP,Han YAN,1.556
usa2017,Men,SP,Han YAN,1.889
usa2017,Men,SP,Han YAN,1.444
usa2017,Men,SP,Daniel SAMOHIN,-3
usa2017,Men,SP,Daniel SAMOHIN,1.556
usa2017,Men,SP,Daniel SAMOHIN,1.667
usa2017,Men,SP,Daniel SAMOHIN,1
usa2017,Men,SP,Daniel SAMOHIN,1.111
usa2017,Men,SP,Daniel SAMOHIN,1.667
usa2017,Men,SP,Daniel SAMOHIN,1
usa2017,Men,SP,Boyang JIN,1.111
usa2017,Men,SP,Boyang JIN,0.889
usa2017,Men,SP,Boyang JIN,99
usa2017,Men,SP,Boyang JIN,0.111
usa2017,Men,SP,Boyang JIN,1.222
usa2017,Men,SP,Boyang JIN,1.111
usa2017,Men,SP,Boyang JIN,1.333
usa2017,Men,SP,Takahito MURA,-2.667
usa2017,Men,SP,Takahito MURA,1.778
usa2017,Men,SP,Takahito MURA,0
usa2017,Men,SP,Takahito MURA,0.333
usa2017,Men,SP,Takahito MURA,-0.889
usa2017,Men,SP,Takahito MURA,1.333
usa2017,Men,SP,Takahito MURA,0.667
usa2017,Men,SP,Ross MINER,1.667
usa2017,Men,SP,Ross MINER,99
usa2017,Men,SP,Ross MINER,0.222
usa2017,Men,SP,Ross MINER,0.444
usa2017,Men,SP,Ross MINER,1.556
usa2017,Men,SP,Ross MINER,1.778
usa2017,Men,SP,Ross MINER,1.778
usa2017,Men,SP,Roman SADOVSKY,-1.222
usa2017,Men,SP,Roman SADOVSKY,-1.444
usa2017,Men,SP,Roman SADOVSKY,0.667
usa2017,Men,SP,Roman SADOVSKY,-1.111
usa2017,Men,SP,Roman SADOVSKY,1.222
usa2017,Men,SP,Roman SADOVSKY,0.333
usa2017,Men,SP,Roman SADOVSKY,1.556
usa2017,Men,SP,Kevin REYNOLDS,-1.556
usa2017,Men,SP,Kevin REYNOLDS,0.444
usa2017,Men,SP,Kevin REYNOLDS,99
usa2017,Men,SP,Kevin REYNOLDS,0.778
usa2017,Men,SP,Kevin REYNOLDS,-0.778
usa2017,Men,SP,Kevin REYNOLDS,0.889
usa2017,Men,SP,Kevin REYNOLDS,1.111
